,run,Pos. snake,Pos. apple,Decision,left,right,front,applex,appley,snakex,snakey,score
0,0,"[(2, 7)]","(8, 9)",right,7,2.0,2.0,1.0,-1.0,-1.0,0.0,0.0
1,0,"[(2, 8)]","(8, 9)",,2,4.0,2.0,1.0,-1.0,0.0,1.0,0.0
2,0,"[(2, 9)]","(8, 9)",,2,5.0,2.0,1.0,-1.0,0.0,1.0,0.0
3,0,"[(2, 10)]","(8, 9)",,2,6.0,2.0,1.0,0.0,0.0,1.0,0.0
4,death,death,death,death,death,,,,,,,
5,1,"[(9, 1)]","(7, 2)",,0,0.0,9.0,-1.0,-1.0,0.0,1.0,0.0
6,1,"[(9, 2)]","(7, 2)",,1,0.0,9.0,-1.0,-1.0,0.0,1.0,0.0
7,1,"[(9, 3)]","(7, 2)",,2,0.0,9.0,-1.0,0.0,0.0,1.0,0.0
8,1,"[(9, 4)]","(7, 2)",,3,0.0,9.0,-1.0,1.0,0.0,1.0,0.0
9,1,"[(10, 4)]","(7, 2)",right,4,0.0,9.0,-1.0,1.0,0.0,1.0,0.0
10,death,death,death,death,death,,,,,,,
11,2,"[(6, 8)]","(9, 8)",,5,4.0,2.0,1.0,0.0,1.0,0.0,0.0
12,2,"[(6, 7)]","(9, 8)",right,6,3.0,1.0,1.0,0.0,1.0,0.0,0.0
13,2,"[(6, 6)]","(9, 8)",,0,6.0,3.0,1.0,-1.0,0.0,-1.0,0.0
14,2,"[(6, 5)]","(9, 8)",,3,6.0,3.0,1.0,-1.0,0.0,-1.0,0.0
15,2,"[(6, 4)]","(9, 8)",,3,5.0,3.0,1.0,-1.0,0.0,-1.0,0.0
16,2,"[(6, 3)]","(9, 8)",,3,4.0,3.0,1.0,-1.0,0.0,-1.0,0.0
17,2,"[(6, 2)]","(9, 8)",,3,3.0,3.0,1.0,-1.0,0.0,-1.0,0.0
18,2,"[(6, 1)]","(9, 8)",,3,2.0,3.0,1.0,-1.0,0.0,-1.0,0.0
19,2,"[(6, 0)]","(9, 8)",,3,1.0,3.0,1.0,-1.0,0.0,-1.0,0.0
20,2,"[(6, -1)]","(9, 8)",,3,0.0,3.0,1.0,-1.0,0.0,-1.0,0.0
21,death,death,death,death,death,,,,,,,
22,3,"[(6, -1)]","(9, 5)",,3,0.0,3.0,1.0,-1.0,0.0,-1.0,0.0
23,death,death,death,death,death,,,,,,,
24,4,"[(2, 2)]","(1, 7)",right,6,2.0,6.0,-1.0,-1.0,0.0,-1.0,0.0
25,4,"[(2, 3)]","(1, 7)",right,7,2.0,2.0,-1.0,-1.0,-1.0,0.0,0.0
26,4,"[(2, 4)]","(1, 7)",,2,0.0,2.0,-1.0,-1.0,0.0,1.0,0.0
27,4,"[(3, 4)]","(1, 7)",right,2,1.0,2.0,-1.0,-1.0,0.0,1.0,0.0
28,4,"[(4, 4)]","(1, 7)",,3,6.0,0.0,-1.0,-1.0,1.0,0.0,0.0
29,4,"[(5, 4)]","(1, 7)",,4,5.0,5.0,-1.0,-1.0,1.0,0.0,0.0
30,4,"[(6, 4)]","(1, 7)",,5,4.0,4.0,-1.0,-1.0,1.0,0.0,0.0
31,4,"[(6, 3)]","(1, 7)",right,6,3.0,3.0,-1.0,-1.0,1.0,0.0,0.0
32,4,"[(6, 2)]","(1, 7)",,3,3.0,3.0,-1.0,-1.0,0.0,-1.0,0.0
33,4,"[(6, 1)]","(1, 7)",,3,2.0,3.0,-1.0,-1.0,0.0,-1.0,0.0
