,run,Pos. snake,Pos. apple,Decision,left,right,front,applex,appley,snakex,snakey,score
0,0,"[(8, 1)]","(0, 4)",right,8,1.0,1.0,-1.0,-1.0,1.0,0.0,0.0
1,0,"[(8, 0)]","(0, 4)",,1,1.0,1.0,-1.0,-1.0,0.0,-1.0,0.0
2,0,"[(7, 0)]","(0, 4)",right,1,0.0,1.0,-1.0,-1.0,0.0,-1.0,0.0
3,0,"[(6, 0)]","(0, 4)",,2,7.0,0.0,-1.0,-1.0,-1.0,0.0,0.0
4,0,"[(5, 0)]","(0, 4)",,3,6.0,0.0,-1.0,-1.0,-1.0,0.0,0.0
5,0,"[(5, 1)]","(0, 4)",right,4,5.0,0.0,-1.0,-1.0,-1.0,0.0,0.0
6,0,"[(5, 2)]","(0, 4)",,1,4.0,5.0,-1.0,-1.0,0.0,1.0,0.0
7,0,"[(5, 3)]","(0, 4)",,2,4.0,5.0,-1.0,-1.0,0.0,1.0,0.0
8,0,"[(5, 4)]","(0, 4)",,3,4.0,5.0,-1.0,-1.0,0.0,1.0,0.0
9,0,"[(5, 5)]","(0, 4)",,4,4.0,5.0,-1.0,0.0,0.0,1.0,0.0
10,0,"[(6, 5)]","(0, 4)",right,5,4.0,5.0,-1.0,1.0,0.0,1.0,0.0
11,0,"[(6, 4)]","(0, 4)",right,6,3.0,3.0,-1.0,1.0,1.0,0.0,0.0
12,0,"[(6, 3)]","(0, 4)",,3,4.0,3.0,-1.0,0.0,0.0,-1.0,0.0
13,0,"[(6, 2)]","(0, 4)",,3,3.0,3.0,-1.0,-1.0,0.0,-1.0,0.0
14,0,"[(6, 1)]","(0, 4)",,3,2.0,3.0,-1.0,-1.0,0.0,-1.0,0.0
15,0,"[(5, 1)]","(0, 4)",right,3,1.0,3.0,-1.0,-1.0,0.0,-1.0,0.0
16,0,"[(4, 1)]","(0, 4)",,4,5.0,1.0,-1.0,-1.0,-1.0,0.0,0.0
17,0,"[(4, 2)]","(0, 4)",right,5,4.0,1.0,-1.0,-1.0,-1.0,0.0,0.0
18,0,"[(4, 3)]","(0, 4)",,2,5.0,4.0,-1.0,-1.0,0.0,1.0,0.0
19,0,"[(4, 4)]","(0, 4)",,3,5.0,4.0,-1.0,-1.0,0.0,1.0,0.0
20,0,"[(4, 5)]","(0, 4)",,4,5.0,4.0,-1.0,0.0,0.0,1.0,0.0
21,0,"[(5, 5)]","(0, 4)",right,4,0.0,4.0,-1.0,1.0,0.0,1.0,0.0
22,0,"[(5, 4)]","(0, 4)",right,5,4.0,4.0,-1.0,1.0,1.0,0.0,0.0
23,0,"[(5, 3)]","(0, 4)",,4,4.0,4.0,-1.0,0.0,0.0,-1.0,0.0
24,0,"[(5, 2)]","(0, 4)",,4,3.0,4.0,-1.0,-1.0,0.0,-1.0,0.0
25,0,"[(5, 1)]","(0, 4)",,4,2.0,4.0,-1.0,-1.0,0.0,-1.0,0.0
26,0,"[(4, 1)]","(0, 4)",right,4,1.0,4.0,-1.0,-1.0,0.0,-1.0,0.0
27,0,"[(4, 2)]","(0, 4)",right,5,4.0,1.0,-1.0,-1.0,-1.0,0.0,0.0
28,0,"[(4, 3)]","(0, 4)",,2,5.0,4.0,-1.0,-1.0,0.0,1.0,0.0
