,run,Pos. snake,Pos. apple,Decision,left,right,front,applex,appley,snakex,snakey,score
0,0,"[(0, 1)]","(6, 6)",,1,0.0,9.0,1.0,-1.0,0.0,-1.0,0.0
1,0,"[(0, 0)]","(6, 6)",,0,0.0,9.0,1.0,-1.0,0.0,-1.0,0.0
2,0,"[(-1, 0)]","(6, 6)",right,9,0.0,9.0,1.0,-1.0,0.0,-1.0,0.0
3,death,death,death,death,death,,,,,,,
4,1,"[(4, 8)]","(6, 5)",right,5,4.0,4.0,1.0,1.0,-1.0,0.0,0.0
5,1,"[(5, 8)]","(6, 5)",right,4,3.0,4.0,1.0,1.0,0.0,1.0,0.0
6,1,"[(6, 8)]","(6, 5)",,5,4.0,2.0,1.0,1.0,1.0,0.0,0.0
7,1,"[(6, 7)]","(6, 5)",right,6,3.0,1.0,0.0,1.0,1.0,0.0,0.0
8,1,"[(6, 6)]","(6, 5)",,0,6.0,3.0,0.0,1.0,0.0,-1.0,0.0
9,1,"[(6, 5)]","(9, 1)",,3,6.0,3.0,0.0,1.0,0.0,-1.0,1.0
10,1,"[(6, 4), (6, 5)]","(9, 1)",,3,5.0,3.0,1.0,1.0,0.0,-1.0,1.0
11,1,"[(6, 3), (6, 4)]","(9, 1)",,3,5.0,3.0,1.0,1.0,0.0,-1.0,1.0
12,1,"[(6, 2), (6, 3)]","(9, 1)",,3,4.0,3.0,1.0,1.0,0.0,-1.0,1.0
13,1,"[(6, 1), (6, 2)]","(9, 1)",,3,3.0,3.0,1.0,1.0,0.0,-1.0,1.0
14,1,"[(6, 0), (6, 1)]","(9, 1)",,3,2.0,3.0,1.0,0.0,0.0,-1.0,1.0
15,1,"[(6, -1), (6, 0)]","(9, 1)",,3,1.0,3.0,1.0,-1.0,0.0,-1.0,1.0
16,death,death,death,death,death,,,,,,,
17,2,"[(2, 4)]","(5, 0)",,2,2.0,7.0,1.0,1.0,0.0,-1.0,0.0
18,2,"[(2, 3)]","(5, 0)",,1,2.0,7.0,1.0,1.0,0.0,-1.0,0.0
19,2,"[(2, 2)]","(5, 0)",,0,2.0,7.0,1.0,1.0,0.0,-1.0,0.0
20,2,"[(1, 2)]","(5, 0)",right,7,2.0,7.0,1.0,1.0,0.0,-1.0,0.0
21,2,"[(1, 3)]","(5, 0)",right,8,1.0,1.0,1.0,1.0,-1.0,0.0,0.0
22,2,"[(1, 4)]","(5, 0)",,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0
23,2,"[(1, 5)]","(5, 0)",,1,2.0,1.0,1.0,1.0,0.0,1.0,0.0
24,2,"[(1, 6)]","(5, 0)",,1,3.0,1.0,1.0,1.0,0.0,1.0,0.0
